travel_id,name,season,nature,vibe,target,fee,parking,address,open_time,latitude,longitude,full_address,short_description,row_number,matched_cloud_name,image_count,image_urls,match_score,match_method,reason
382,송대소주상절리 (한탄강 유네스코 세계지질공원),사계절,"공원, 절","산책, 역사, 조용한",연인,무료,가능<br>요금 (무료),강원특별자치도 철원군 동송읍 장흥리,상시 개방,38.2011326,127.2600797,강원특별자치도 철원군 동송읍 장흥리,"주상절리는 뜨거운 용암이 식으면서 부피가 줄어 수직으로 쪼개짐이 발생하여 만들어지는 현상으로 대체로 5~6 각형의 기둥 형태가 흔하다. 송대소 주상절리는 한탄강 물줄기가 심하게 꺾이는 곳에 있어 강의 양 벽에 물의 침식작용이 활발하게 일어났다. 그 결과 수직 현무암 절벽, 다양한 주상절리 등이 노출되었는데, 기둥 모양의 주상절리뿐 아니라 부채꼴 모양과 민들",382,송대소주상절리,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798229/%EC%86%A1%EB%8C%80%EC%86%8C%EC%A3%BC%EC%83%81%EC%A0%88%EB%A6%AC_%ED%95%9C%ED%83%84%EA%B0%95_%EC%9C%A0%EB%84%A4%EC%8A%A4%EC%BD%94_%EC%84%B8%EA%B3%84%EC%A7%80%EC%A7%88%EA%B3%B5%EC%9B%90__3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_i3o7xn.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798226/%EC%86%A1%EB%8C%80%EC%86%8C%EC%A3%BC%EC%83%81%EC%A0%88%EB%A6%AC_%ED%95%9C%ED%83%84%EA%B0%95_%EC%9C%A0%EB%84%A4%EC%8A%A4%EC%BD%94_%EC%84%B8%EA%B3%84%EC%A7%80%EC%A7%88%EA%B3%B5%EC%9B%90__2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_jtvzza.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798222/%EC%86%A1%EB%8C%80%EC%86%8C%EC%A3%BC%EC%83%81%EC%A0%88%EB%A6%AC_%ED%95%9C%ED%83%84%EA%B0%95_%EC%9C%A0%EB%84%A4%EC%8A%A4%EC%BD%94_%EC%84%B8%EA%B3%84%EC%A7%80%EC%A7%88%EA%B3%B5%EC%9B%90__1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_aigu7p.jpg",1,exact,
383,이끼폭포,"여름, 사계절","산, 계곡, 숲","산책, 경치, 물놀이, 힐링",연인,무료,가능<br>요금 (무료),강원특별자치도 삼척시 도계읍 무건리 산 58,상시 개방,37.26052655,129.1031383,강원특별자치도 삼척시 도계읍 무건리 산 58,"강원도 삼척시에 위치한 육백산은, 산 정상이 평평해 조(租) 600석을 뿌려도 될 만큼 넓다는 데서 그 이름이 유래되었다. 첩첩산중 육백산 능선을 따라 두리봉과 삿갓봉 줄기 사이에는 태고의 신비를 간직한 도계 무건리 이끼폭포가 자리하고 있다. 무건리 이끼폭포는 1960년대까지만 해도 호랑이가 출몰할 정도로 깊고 울창한 숲 속에 숨겨져 있어, 그 비경이 오랫",383,이끼폭포,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800404/%EC%9D%B4%EB%81%BC%ED%8F%AD%ED%8F%AC_3_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_abh8mj.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800400/%EC%9D%B4%EB%81%BC%ED%8F%AD%ED%8F%AC_2_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_woxxnh.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800397/%EC%9D%B4%EB%81%BC%ED%8F%AD%ED%8F%AC_1_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_kcmhtc.jpg",1,exact,
384,명월리산촌생태마을,"여름, 겨울, 사계절","산, 계곡, 숲, 절, 마을, 도시","액티비티, 예술/문화, 낚시",연인,정보없음,가능(소형 약 10대 / 대형 2대),강원특별자치도 춘천시 서면 명월길 410,상시 개방,37.88024645,127.6370131,강원특별자치도 춘천시 서면 명월길 410,"명월리산촌생태마을은 삼악산 줄기에 위치하고 계관산으로 둘러싸여 있으며, 맑은 계곡과 산림청 채종림이 가까이 있다. 여름철에는 민박, 바비큐장, 족구장, 수영장을 이용할 수 있다. 겨울에는 절임 배추, 김장 체험, 얼음낚시, 썰매체험이 가능하다. 마을에서는 1년 내내 떡메 체험도 운영하고 있다. 명월마을 근거리에 의암댐, 스카이워크, 애니메이션 박물관, 레일",384,명월리산촌생태마을,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760796262/%EB%AA%85%EC%9B%94%EB%A6%AC%EC%82%B0%EC%B4%8C%EC%83%9D%ED%83%9C%EB%A7%88%EC%9D%84_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_v9drns.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760796259/%EB%AA%85%EC%9B%94%EB%A6%AC%EC%82%B0%EC%B4%8C%EC%83%9D%ED%83%9C%EB%A7%88%EC%9D%84_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_pwxxqq.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760796256/%EB%AA%85%EC%9B%94%EB%A6%AC%EC%82%B0%EC%B4%8C%EC%83%9D%ED%83%9C%EB%A7%88%EC%9D%84_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_up2v1d.jpg",1,exact,
385,고랭지만두마을,"겨울, 사계절","산, 숲, 공원, 농장, 마을, 도시","산책, 경치, 힐링, 액티비티, 교육, 예술/문화, 역사, 감성",연인,무료,가능,강원특별자치도 평창군 대관령면 갈골길 33-5,09:00~18:00,37.69032181,128.6919648,강원특별자치도 평창군 대관령면 갈골길 33-5,"고랭지만두마을은 2018년 동계올림픽 개막식을 치른 대관령지역에 위치한다. 주로 고랭지채소, 씨감자를 생산하는 곳이다. 맑은 공기와 푸르름, 겨울이면 하얀 눈 속에서 몸과 마음을 쉬고 건강한 먹거리로 즐거운 여행을 할 수 있다. 영동고속도로 횡계 IC에서 3분, 수도권으로부터 2시간 30분, 강릉까지는 20분, ktx진부역과 10분 거리로 접근성이 좋다. ",385,고랭지만두마을,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760794202/%EA%B3%A0%EB%9E%AD%EC%A7%80%EB%A7%8C%EB%91%90%EB%A7%88%EC%9D%84_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_njywt5.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760794198/%EA%B3%A0%EB%9E%AD%EC%A7%80%EB%A7%8C%EB%91%90%EB%A7%88%EC%9D%84_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_mbwltb.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760794195/%EA%B3%A0%EB%9E%AD%EC%A7%80%EB%A7%8C%EB%91%90%EB%A7%88%EC%9D%84_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_zeurca.jpg",1,exact,
386,소금산그랜드밸리,"겨울, 사계절","산, 절, 도시","산책, 힐링, 스릴",가족,[통합권(전체코스: 케이블카+트레킹)],"가능 (1,293대)",강원특별자치도 원주시 지정면 지정로 317소금산 그랜드밸리 통합센터,"[하절기(5월~10월)]<br>
- 09:00~18:00<br>
- 매표 마감 16:30<br>
- 케이블카 마감 16:40<br>
[동절기(11월~4월)]<br>
- 09:00~17:00<br>
- 매표 마감 15:30<br>
- 케이블카 마감 15:40",37.36251851,127.8350853,강원특별자치도 원주시 지정면 지정로 317소금산 그랜드밸리 통합센터,"원주의 떠오르는 핫플레이스 소금산 그랜드밸리는 소금산 출렁다리를 포함한 간현관광지의 주간코스를 말한다. 한국관광 100선에 이름을 올리며 많은 여행객들로부터 각광을 받고 있다. 소금산 그랜드밸리의 시작은 소금산 두 봉우리를 연결한 소금산 출렁다리다. 소금산 출렁다리는 길이 200m, 높이 100m, 폭 1.5m로 스릴과 힐링을 즐기기에 좋다. 출렁다리와 이",386,소금산그랜드밸리,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760797921/%EC%86%8C%EA%B8%88%EC%82%B0%EA%B7%B8%EB%9E%9C%EB%93%9C%EB%B0%B8%EB%A6%AC_3_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_f4qoho.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760797918/%EC%86%8C%EA%B8%88%EC%82%B0%EA%B7%B8%EB%9E%9C%EB%93%9C%EB%B0%B8%EB%A6%AC_2_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_v9e0si.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760797914/%EC%86%8C%EA%B8%88%EC%82%B0%EA%B7%B8%EB%9E%9C%EB%93%9C%EB%B0%B8%EB%A6%AC_1_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_el3zgz.jpg",1,exact,
387,백암산 케이블카,사계절,"산, 전망대","산책, 경치",연인,정보없음,불가능,강원특별자치도 화천군 화천읍 풍산리산 269번지,"[케이블카 탑승시간]<br>
- 1회차 10:30<br>
- 2회차 11:00<br>
- 3회차 14:00<br>
- 4회차 14:30<br>
※ 평일 총 2회 운영(2회차, 4회차), 주말 4회 전부 운영됨",38.2055553,127.7613198,강원특별자치도 화천군 화천읍 풍산리산 269번지,"케이블카를 타고 해발 1178m의 백암산 정상에 오르면 국내에서 유일하게 우리의 평화의 댐과 북한의 금강산 댐을 동시에 조망하며 야생동물 1급인 산양을 만나 볼 수 있다.
국내 최초로 민통선 구간을 연결한 교주식 케이블카로 가장 가까이서 북한을 조망할 수 있다. 백암산전망대에 오르면 북한의 임남댐과 금강산이 보이고, 평화의댐을 동시에 볼 수 있는 유일한 장",387,삼척해상케이블카,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760797382/%EC%82%BC%EC%B2%99%ED%95%B4%EC%83%81%EC%BC%80%EC%9D%B4%EB%B8%94%EC%B9%B4_3_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_hjm7mu.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760797379/%EC%82%BC%EC%B2%99%ED%95%B4%EC%83%81%EC%BC%80%EC%9D%B4%EB%B8%94%EC%B9%B4_2_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_d2wt1n.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760797376/%EC%82%BC%EC%B2%99%ED%95%B4%EC%83%81%EC%BC%80%EC%9D%B4%EB%B8%94%EC%B9%B4_1_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_oljtpc.jpg",0.9,contains,
388,감성공작소,사계절,"바다, 절","감성, 액티비티, 예술/문화, 교육",연인,무료,죽서루 공용주차장 이용(무료),강원특별자치도 삼척시 대학로 13-1 (당저동)1층,평일 10:00 - 18:00,37.44237902,129.1631079,강원특별자치도 삼척시 대학로 13-1 (당저동)1층,"감성공작소는 친환경과 상생을 중시하는 삼척의 경력 단절 여성들이 모여서 만든 사업체이다. 
감성공작소를 방문 하면 첫 번째로, 삼척 바다의 푸른 모습을 지킬 수 있는 비치코밍이 스며든 체험 상품을 만날 수 있다. 바다에 버려진 유리 조각이나 조개 껍데기등을 활용해 그립톡을 직접 만들어 볼 수 있으며, 재료들을 체험객이 직접 바다에서 주어오면 체험비를 할인해",388,감성공작소,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760793277/%EA%B0%90%EC%84%B1%EA%B3%B5%EC%9E%91%EC%86%8C_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_zzxjby.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760793273/%EA%B0%90%EC%84%B1%EA%B3%B5%EC%9E%91%EC%86%8C_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_ktcohx.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760793270/%EA%B0%90%EC%84%B1%EA%B3%B5%EC%9E%91%EC%86%8C_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_pzultg.jpg",1,exact,
389,평창사랑,사계절,산,"액티비티, 힐링, 낚시",연인,정보없음,정보없음,강원특별자치도 평창군 대화면 상안미옛길 164-141,,37.49053396,128.4106962,강원특별자치도 평창군 대화면 상안미옛길 164-141,"평창사랑은 귀농&귀촌을 꿈꾸는 사람들에게 다양한 귀농인들의 삶을 모델로 제시하여 다양한 체험과 숙박, 농산물 꾸러미 판매등을 하며, 모듈형 투어 프로그램을 제공하고 있다.
힐링 팜크닉, 산마늘 및 사과 수확 체험, 송어낚시체험 등의 프로그램이 있으며 시즌별로 체험 가능한 프로그램이 달라지므로 홈페이지 참고를 해야 한다.",389,평창사랑,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760802948/%ED%8F%89%EC%B0%BD%EC%82%AC%EB%9E%91_3_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_wudevk.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760802945/%ED%8F%89%EC%B0%BD%EC%82%AC%EB%9E%91_2_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_vwd6jv.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760802941/%ED%8F%89%EC%B0%BD%EC%82%AC%EB%9E%91_1_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_vrblyc.jpg",1,exact,
390,사근진 해중공원 전망대,"여름, 겨울, 사계절","바다, 공원, 전망대",사진명소,연인,무료,가능<br>요금 (무료),강원특별자치도 강릉시 해안로604번길 16,상시 개방,37.81276166,128.8988285,강원특별자치도 강릉시 해안로604번길 16,"경포해수욕장 근처에 위치한 사근진해수욕장의 사근진 해중공원 전망대는 언뜻 보면 천사의 날개를 닮은 독특한 형태를 하고 있다. 하늘로 올라가는 듯한 느낌을 주는 계단을 따라 한 걸음씩 오르면, 에메랄드빛 사근진 해변이 한눈에 펼쳐진다. 전망대는 그리 높지 않지만, 시야가 탁 트여 있어 멀리까지 한눈에 들어오며 속이 시원하게 뚫리는 느낌을 준다. 이곳의 포인트",390,해산전망대,1,https://res.cloudinary.com/dmnc24zjf/image/upload/v1760803424/%ED%95%B4%EC%82%B0%EC%A0%84%EB%A7%9D%EB%8C%80_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_ue7dja.jpg,0.9,contains,
391,동강리버버깅,사계절,,"액티비티, 힐링, 스릴, 물놀이, 교육",연인,정보없음,가능(50대),강원특별자치도 영월군 김삿갓면 강변로 1462-17,08:00~20:00,37.11641283,128.5385931,강원특별자치도 영월군 김삿갓면 강변로 1462-17,리버버깅은 뉴질랜드에서 개발된 수상레포츠로 국내는 물론 아시아에서도 처음으로 우리나라에 도입되어 천혜의 자연환경을 가진 영월 동강에서 힐링과 스릴을 동시에 즐길수 있게 되었다.  리버버깅은 신종수상레포츠로서 최근의 여행 트랜드 변화에 부합되는 최적화된  프로그램으로 관광객에게 스릴뿐만 아니라 수상 레크레이션을 통한 편안한 힐링 및 안전한 물놀이 요령교육도 ,391,동강리버버깅,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760795649/%EB%8F%99%EA%B0%95%EB%A6%AC%EB%B2%84%EB%B2%84%EA%B9%85_3_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_ewioye.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760795646/%EB%8F%99%EA%B0%95%EB%A6%AC%EB%B2%84%EB%B2%84%EA%B9%85_2_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_qrg9rn.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760795643/%EB%8F%99%EA%B0%95%EB%A6%AC%EB%B2%84%EB%B2%84%EA%B9%85_1_%EA%B3%B5%EA%B3%B51%EC%9C%A0%ED%98%95_yeitva.jpg",1,exact,
392,영월애살으리랏다,사계절,,"액티비티, 힐링",연인,정보없음,가능(20대),강원특별자치도 영월군 서강로 10822층,16:00~22:00,37.24361418,128.3556835,강원특별자치도 영월군 서강로 10822층,"영월을 찾는 관광객 또는 소비자에게 청정자연을 배경으로 불명, 별멍, 물멍 등 멍때리기와 마음챙김 치유명상을 융합한 힐링 여행체험 프로그램을 제공한다.",392,영월애살으리랏다,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760799461/%EC%98%81%EC%9B%94%EC%95%A0%EC%82%B4%EC%9C%BC%EB%A6%AC%EB%9E%8F%EB%8B%A4_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_yqspp1.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760799456/%EC%98%81%EC%9B%94%EC%95%A0%EC%82%B4%EC%9C%BC%EB%A6%AC%EB%9E%8F%EB%8B%A4_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_cpgk3c.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760799455/%EC%98%81%EC%9B%94%EC%95%A0%EC%82%B4%EC%9C%BC%EB%A6%AC%EB%9E%8F%EB%8B%A4_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_vdsoe3.jpg",1,exact,
393,런닝맨 강릉점,"여름, 사계절","산, 바다",액티비티,"가족, 연인",정보없음,"가능 (세인트존스호텔 별관 주차장 이용)<br>요금(영수증을 지참시 2시간 무료, 이후 10분당 1,000원 부과)",강원특별자치도 강릉시 창해로 307 세인트존스 호텔파인동 2층,"10:00~18:00 (입장마감 17:00 / 패키지 입장마감 16:00)<br>
※ 체험 시간은 예약 불가하며, 순서대로 입장 가능",37.79116182,128.9215244,강원특별자치도 강릉시 창해로 307 세인트존스 호텔파인동 2층,"강릉에 위치한 런닝맨 빙고레이스는 인기 프로그램 <런닝맨> 방송 포맷을 오프라인에 옮겨 직접 런닝맨 멤버가 되어 빙고를 완성하는 체험형 어트랙션이다. 가족단위로, 친구끼리, 연인끼리 실내에서 한 시간 동안 최대한 많은 다양한 게임을 시도하면서 알차게 시간을 보내며 즐길수 있는 곳이다. 거울, 미로, 사격게임 등 20여가지의 게임이 있다. 서울점, 부산점에 ",393,런닝맨,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760795956/%EB%9F%B0%EB%8B%9D%EB%A7%A8_%EA%B0%95%EB%A6%89%EC%A0%90_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_dmlabr.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760795952/%EB%9F%B0%EB%8B%9D%EB%A7%A8_%EA%B0%95%EB%A6%89%EC%A0%90_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_wtveu9.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760795948/%EB%9F%B0%EB%8B%9D%EB%A7%A8_%EA%B0%95%EB%A6%89%EC%A0%90_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_cajuyg.jpg",0.9,contains,
394,양양남대천체육공원,"봄, 사계절","산, 공원, 도시",산책,연인,정보없음,가능,강원특별자치도 양양군 양양읍 연창리203-4,상시 개방,38.07445655,128.6261256,강원특별자치도 양양군 양양읍 연창리203-4,"젊은 감각으로 예쁘게 꾸며진 남대천체육공원은 곳곳에 세워진 형형색색의 조형물 사이로 자전거 도로와 조깅 코스가 마련되어 있어 산책하며 운동을 즐기기에 좋은 장소이다.
어화원이라는 꽃의 정원은 지역주민들과 관광객유치를 위해 조성된 공원인데 봄이면 꽃들이 만발하여 이제는 공원의 상징이라 해도 과언이 아니다. 공원 내 물길에는 살아있는 연어 떼들이 줄지어 다니는",394,양양남대천체육공원,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798933/%EC%96%91%EC%96%91%EB%82%A8%EB%8C%80%EC%B2%9C%EC%B2%B4%EC%9C%A1%EA%B3%B5%EC%9B%90_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_mrym3a.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798929/%EC%96%91%EC%96%91%EB%82%A8%EB%8C%80%EC%B2%9C%EC%B2%B4%EC%9C%A1%EA%B3%B5%EC%9B%90_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_ieoi2g.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760798924/%EC%96%91%EC%96%91%EB%82%A8%EB%8C%80%EC%B2%9C%EC%B2%B4%EC%9C%A1%EA%B3%B5%EC%9B%90_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_enqrht.jpg",1,exact,
395,철암단풍군락지,"가을, 사계절","산, 도시","사진명소, 산책, 역사, 조용한","가족, 연인",무료,가능<br>요금 (무료),강원특별자치도 태백시 철암동산 64-1,상시 개방,37.12664909,129.0428283,강원특별자치도 태백시 철암동산 64-1,"철암단풍군락지는 강원특별자치도 태백시 철암동 일대에 형성된 아름다운 자연 단풍 군락지이다. 매년 가을이면 이곳은 붉게 물든 단풍으로 가득 차 사진 촬영지 및 산책 명소로 인기를 끌고 있다. 철암역에서 도보로 접근이 가능해 교통이 편리하며, 인근의 철암탄광역사촌과 연계한 관광도 가능하다. 또한, 이곳에서는 며칠간 단풍 축제가 열려 다양한 볼거리와 즐길 거리를",395,철암단풍군락지,3,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760801360/%EC%B2%A0%EC%95%94%EB%8B%A8%ED%92%8D%EA%B5%B0%EB%9D%BD%EC%A7%80_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_p0ma7q.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760801357/%EC%B2%A0%EC%95%94%EB%8B%A8%ED%92%8D%EA%B5%B0%EB%9D%BD%EC%A7%80_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_l8lfxw.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760801353/%EC%B2%A0%EC%95%94%EB%8B%A8%ED%92%8D%EA%B5%B0%EB%9D%BD%EC%A7%80_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_nbus9s.jpg",1,exact,
396,치악산 바람길숲,사계절,"산, 숲, 공원, 마을, 도시",산책,연인,무료,가능,강원특별자치도 원주시 우산동한라비발디아파트 앞~반곡역,상시 개방,37.3648506,127.9326208,강원특별자치도 원주시 우산동한라비발디아파트 앞~반곡역,"치악산 바람길숲은 중앙선 폐철도를 활용한 원주 도심 중심부를 통과하는 숲길로 총구간은 우산동 한라비발디 아파트 앞에서부터 반곡역까지 이며 (구) 원주역을 제외한 10.3km에 해당된다. 주요 공간으로는 중앙동의 도래미시장과 연계하여 시민들이 쉴 수 있는 중앙광장, 봉산동의 큰 나무쉼터를 조성한 봉산정원, 보리밭 및 은하수 조명을 설치한 길이 150m의 원주",396,치악산,4,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760801900/%EC%B9%98%EC%95%85%EC%82%B0_%EB%B0%94%EB%9E%8C%EA%B8%B8%EC%88%B2_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_ntn3af.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760801897/%EC%B9%98%EC%95%85%EC%82%B0_%EB%B0%94%EB%9E%8C%EA%B8%B8%EC%88%B2_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_f3cq7r.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760801893/%EC%B9%98%EC%95%85%EC%82%B0_%EB%B0%94%EB%9E%8C%EA%B8%B8%EC%88%B2_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_or0ewu.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760801889/%EC%B9%98%EC%95%85%EC%82%B0_%EA%B8%88%EA%B0%95%EC%86%A1_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_vdh5mc.jpg",0.9,contains,
397,점봉산 곰배령,"봄, 여름, 가을, 사계절","산, 숲, 절","산책, 경치, 힐링, 역사, 조용한",가족,무료,가능,강원특별자치도 인제군 기린면 곰배령길 20,"- 하절기(4월 21일~10월 31일) 09:00 / 10:00 / 11:00<br>
- 동절기(12월 16일~2월 28일) 10:00 / 11:00<br>
※ 사전 예약 필수이므로 홈페이지 참고",38.03652741,128.4713603,강원특별자치도 인제군 기린면 곰배령길 20,"곰배령은 점봉산 정상 부근에 위치한 아름다운 산림 생태 탐방 지역으로, 해발 1,100m 고지에 약 5만 평의 평원이 펼쳐져 있다. ‘곰배령’이라는 이름은 산의 형태가 마치 곰이 하늘을 향해 배를 드러내고 누운 모습과 닮았다고 하여 붙여졌으며, 이곳은 다양한 식물과 야생화가 자생하는 곳으로 ‘천상의 화원’이라 불린다. 곰배령에는 신갈나무로 이루어진 낙엽활엽",397,점봉산,4,"https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800861/%EC%A0%90%EB%B4%89%EC%82%B0_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_gyrr9l.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800858/%EC%A0%90%EB%B4%89%EC%82%B0_%EA%B3%B0%EB%B0%B0%EB%A0%B9_3_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_tbhetr.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800855/%EC%A0%90%EB%B4%89%EC%82%B0_%EA%B3%B0%EB%B0%B0%EB%A0%B9_2_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_liovit.jpg
https://res.cloudinary.com/dmnc24zjf/image/upload/v1760800851/%EC%A0%90%EB%B4%89%EC%82%B0_%EA%B3%B0%EB%B0%B0%EB%A0%B9_1_%EA%B3%B5%EA%B3%B53%EC%9C%A0%ED%98%95_pcxvl8.jpg",0.9,contains,
