name,season,nature,vibe,target,fee,parking,address,open_time,latitude,longitude,full_address,short_description,nature_list,vibe_list,target_list,enhanced_description
평창향교,사계절,,역사,"가족, 연인",정보없음,정보없음,강원특별자치도 평창군 평창읍 향교길 148(평창읍),,37.37195284,128.3913293,,평창향교은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 역사 분위기로 가족 연인에게 추천됩니다,[],['역사'],"['가족', '연인']","평창향교은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 역사 분위기로 가족 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다.  역사 분위기로 좋습니다. 가족, 연인에게 추천합니다."
홍련암,"봄, 가을, 사계절",산,힐링,연인,정보없음,정보없음,강원특별자치도 양양군 낙산사로 98-19 홍련암,,38.12668111,128.6297987,,홍련암은는 봄에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['산'],['힐링'],['연인'],"홍련암은는 봄에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 봄, 가을, 사계절에 특히 아름답습니다. 산 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다."
설악산 국립공원(외설악),"봄, 가을, 사계절","산, 자연",힐링,연인,정보없음,정보없음,강원특별자치도 속초시 설악산로 833 (설악동),,38.16757971,128.5168243,,설악산 국립공원외설악은는 봄에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,"['산', '자연']",['힐링'],['연인'],"설악산 국립공원외설악은는 봄에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 봄, 가을, 사계절에 특히 아름답습니다. 산, 자연 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다."
미시령계곡,사계절,계곡,힐링,연인,정보없음,정보없음,강원특별자치도 인제군 북면 용대리,,38.21975762,128.4067244,,미시령계곡은는 사계절에 특히 아름다워 계곡 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['계곡'],['힐링'],['연인'],미시령계곡은는 사계절에 특히 아름다워 계곡 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다. 계곡 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다.
치악산자연휴양림,"봄, 가을, 사계절","산, 자연",힐링,연인,정보없음,정보없음,강원특별자치도 원주시 판부면 휴양림길 66,,37.25585947,128.0312984,,치악산자연휴양림은는 봄에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,"['산', '자연']",['힐링'],['연인'],"치악산자연휴양림은는 봄에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 봄, 가을, 사계절에 특히 아름답습니다. 산, 자연 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다."
정선향교,"봄, 가을, 사계절",산,역사,"가족, 연인",정보없음,정보없음,강원특별자치도 정선군 정선읍 비봉로 67-9(정선읍),,37.38228187,128.6655404,,정선향교은는 봄에 특히 아름다워 산 경관이 뛰어나며 역사 분위기로 가족 연인에게 추천됩니다,['산'],['역사'],"['가족', '연인']","정선향교은는 봄에 특히 아름다워 산 경관이 뛰어나며 역사 분위기로 가족 연인에게 추천됩니다 이곳은 봄, 가을, 사계절에 특히 아름답습니다. 산 경관을 즐길 수 있습니다. 역사 분위기로 좋습니다. 가족, 연인에게 추천합니다."
인제한계사지,사계절,,힐링,연인,정보없음,정보없음,강원특별자치도 인제군 북면 한계리,,38.12030127,128.3410084,,인제한계사지은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,[],['힐링'],['연인'],인제한계사지은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다.  힐링 분위기로 좋습니다. 연인에게 추천합니다.
인제 황태마을,사계절,자연,힐링,연인,정보없음,정보없음,강원특별자치도 인제군 북면 진부령로 307(북면) 일대,,38.23554934,128.3610919,,인제 황태마을은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['자연'],['힐링'],['연인'],인제 황태마을은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다. 자연 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다.
인제 냇강마을,사계절,자연,힐링,연인,정보없음,정보없음,강원특별자치도 인제군 냇강마을안길 248,,38.13457178,128.1935464,,인제 냇강마을은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['자연'],['힐링'],['연인'],인제 냇강마을은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다. 자연 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다.
화암동굴 (강원고생대 국가지질공원),사계절,자연,힐링,연인,정보없음,정보없음,강원특별자치도 정선군 화암면 화암동굴길 12,,37.35081845,128.7905635,,화암동굴 강원고생대 국가지질공원은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['자연'],['힐링'],['연인'],화암동굴 강원고생대 국가지질공원은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다. 자연 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다.
용연사(강릉),사계절,산,힐링,연인,정보없음,정보없음,강원특별자치도 강릉시 사천면 중앙서로 961,,37.7900092,128.7801427,,용연사강릉은는 사계절에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['산'],['힐링'],['연인'],용연사강릉은는 사계절에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다. 산 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다.
윤희순의사 동상,사계절,"산, 자연",힐링,연인,정보없음,정보없음,강원특별자치도 춘천시 수변공원길 18 (삼천동),,37.87325413,127.7072596,,윤희순의사 동상은는 사계절에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,"['산', '자연']",['힐링'],['연인'],"윤희순의사 동상은는 사계절에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다. 산, 자연 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다."
삼척 척주동해비 및 평수토찬비,"봄, 가을, 사계절",산,힐링,연인,정보없음,정보없음,강원특별자치도 삼척시 허목길 13-9 (정상동),,37.43571354,129.1843395,,삼척 척주동해비 및 평수토찬비은는 봄에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['산'],['힐링'],['연인'],"삼척 척주동해비 및 평수토찬비은는 봄에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 봄, 가을, 사계절에 특히 아름답습니다. 산 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다."
해가사의 터,"봄, 가을, 사계절",산,힐링,연인,정보없음,정보없음,강원특별자치도 삼척시 수로부인길 401 (증산동),,37.47343655,129.162857,,해가사의 터은는 봄에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['산'],['힐링'],['연인'],"해가사의 터은는 봄에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 봄, 가을, 사계절에 특히 아름답습니다. 산 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다."
하조대 무인등대,사계절,,힐링,연인,정보없음,정보없음,강원특별자치도 양양군 현북면 조준길 99,,38.02110931,128.7348758,,하조대 무인등대은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,[],['힐링'],['연인'],하조대 무인등대은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다.  힐링 분위기로 좋습니다. 연인에게 추천합니다.
대포항,"여름, 사계절",바다,힐링,연인,정보없음,정보없음,강원특별자치도 속초시 대포항길 64(대포동),,38.17495284,128.6074603,,대포항은는 여름에 특히 아름다워 바다 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['바다'],['힐링'],['연인'],"대포항은는 여름에 특히 아름다워 바다 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 여름, 사계절에 특히 아름답습니다. 바다 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다."
백룡동굴 (강원고생대 국가지질공원),사계절,자연,힐링,연인,정보없음,정보없음,강원특별자치도 평창군 미탄면 문희길 63,,37.27791443,128.5770904,,백룡동굴 강원고생대 국가지질공원은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['자연'],['힐링'],['연인'],백룡동굴 강원고생대 국가지질공원은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다. 자연 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다.
모나용평 빌라콘도,사계절,,힐링,연인,정보없음,정보없음,강원특별자치도 평창군 대관령면 올림픽로 715,,37.64244107,128.6835921,,모나용평 빌라콘도은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,[],['힐링'],['연인'],모나용평 빌라콘도은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다.  힐링 분위기로 좋습니다. 연인에게 추천합니다.
속초스파랜드,사계절,,힐링,연인,정보없음,정보없음,강원특별자치도 속초시 미시령로3359번길 20,,38.20718734,128.5746012,,속초스파랜드은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,[],['힐링'],['연인'],속초스파랜드은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다.  힐링 분위기로 좋습니다. 연인에게 추천합니다.
인제 하추마을,사계절,자연,힐링,연인,정보없음,정보없음,강원특별자치도 인제군 인제읍 하추로 187(인제읍),,38.02015067,128.2815808,,인제 하추마을은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,['자연'],['힐링'],['연인'],인제 하추마을은는 사계절에 특히 아름다워 자연 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 사계절에 특히 아름답습니다. 자연 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다.
용산서원(동해),"봄, 가을, 사계절",산,역사,"가족, 연인",정보없음,정보없음,강원특별자치도 동해시 효자로 583(쇄운동),,37.48931958,129.0986817,,용산서원동해은는 봄에 특히 아름다워 산 경관이 뛰어나며 역사 분위기로 가족 연인에게 추천됩니다,['산'],['역사'],"['가족', '연인']","용산서원동해은는 봄에 특히 아름다워 산 경관이 뛰어나며 역사 분위기로 가족 연인에게 추천됩니다 이곳은 봄, 가을, 사계절에 특히 아름답습니다. 산 경관을 즐길 수 있습니다. 역사 분위기로 좋습니다. 가족, 연인에게 추천합니다."
세렴폭포,"봄, 가을, 사계절","산, 계곡",힐링,연인,정보없음,정보없음,강원특별자치도 원주시 소초면 학곡리산33,,37.38257594,128.0603171,,세렴폭포은는 봄에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다,"['산', '계곡']",['힐링'],['연인'],"세렴폭포은는 봄에 특히 아름다워 산 경관이 뛰어나며 힐링 분위기로 연인에게 추천됩니다 이곳은 봄, 가을, 사계절에 특히 아름답습니다. 산, 계곡 경관을 즐길 수 있습니다. 힐링 분위기로 좋습니다. 연인에게 추천합니다."
